DATE,DATASET,WATERTEMP,AIRTEMP,FLOW,PRECIP,CLOUD,SUNSHINE,WIND
2016-09-24,TRAIN,12.2,13.2,69.942545172407,0,70,373,7.2
2016-09-25,TRAIN,12.2,12.9,70.7920497696427,0,70,373,4
2016-09-26,TRAIN,12.8,15.5,71.0752179687212,0,70,373,1.5
2016-09-27,TRAIN,14,16.1,72.4910589641141,0,70,373,1.6
2016-09-28,TRAIN,14.7,16.4,70.5088815705641,0,70,373,2.7
2016-09-29,TRAIN,15.1,15.3,70.5088815705641,0,70,373,1.4
2016-09-30,TRAIN,15.1,18.4,69.0930405751713,0,70,373,1.9
2016-10-01,TRAIN,15.2,15.7,69.0930405751713,1.8,70,373,2.3
2016-10-02,TRAIN,14.1,9.7,71.6415543668784,0,70,373,1.9
2016-10-03,TRAIN,12.4,9.7,76.4554137512141,6.6,70,373,4.4
2016-10-04,TEST,10.9,8.3,86.6494689180426,0.5,70,373,3.5
2016-10-05,TRAIN,10.3,5.8,95.4276830894783,9.1,70,373,2
2016-10-06,TRAIN,9.7,5.7,91.7464965014569,0.3,70,373,1.3
2016-10-07,TRAIN,9.3,5.4,92.8791692977712,0.3,70,373,1.2
2016-10-08,TRAIN,9.8,12.5,90.0474873069855,0,70,373,1.1
2016-10-09,TEST,11.3,13.8,88.9148145106712,0,70,373,3.3
2016-10-10,TRAIN,10.9,6.3,87.4989735152783,2,70,373,4.7
2016-10-11,TRAIN,8.4,-0.6,90.0474873069855,3,70,373,2.2
2016-10-12,TRAIN,6.8,0.6,92.0296647005355,0,70,373,1.6
2016-10-13,TRAIN,6.9,4.9,92.312832899614,0,70,373,1.1
2016-10-14,TRAIN,8.1,14.6,92.5960010986926,1,70,373,4.1
2016-10-15,TEST,8.9,10.1,94.0118420940855,0,70,373,2.6
2016-10-16,TEST,9.6,12.2,95.9940194876355,1,70,373,3.7
2016-10-17,TRAIN,9.2,7.2,99.3920378765783,0.3,70,373,3
2016-10-18,TRAIN,8.4,7.8,101.940551668285,3,70,373,2.4
2016-10-19,TRAIN,8.2,7.3,101.940551668285,0,70,373,3.2
2016-10-20,TRAIN,7.2,5.4,104.205897260914,0,70,373,1.3
2016-10-21,TRAIN,7.4,11.8,105.904906455385,0,70,373,1.7
2016-10-22,TRAIN,8.6,9.4,103.639560862757,0,70,373,3.6
2016-10-23,TEST,8.5,7.6,103.0732244646,0,70,373,1.4
2016-10-24,TRAIN,8.5,6.9,104.772233659071,0,70,373,1
2016-10-25,TRAIN,8.1,8.6,101.940551668285,0,70,373,1.9
2016-10-26,TEST,9.3,9.5,106.471242853543,0.3,70,373,0.4
2016-10-27,TRAIN,9.4,10.4,103.356392663678,0,70,373,2.6
2016-10-28,TRAIN,9.7,13.9,99.9583742747355,0,70,373,3.8
2016-10-29,TEST,9.7,8.5,101.657383469207,0,70,373,2.9
2016-10-30,TRAIN,9.3,8.7,108.170252048014,13.2,70,373,1.5
2016-10-31,TRAIN,8.8,10.2,121.195989205628,0.3,70,373,3.9
2017-04-01,TRAIN,8.7,6.5,166.5029010582,0,70,373,3.9
2017-04-02,TEST,9.6,11,165.653396460964,0,70,373,6.3
2017-04-03,TEST,8,3.7,161.689041673864,0.3,70,373,4.4
2017-04-04,TRAIN,7.4,2.2,157.441518687685,0,70,373,1.9
2017-04-05,TEST,8,5.4,149.795977312564,0,70,373,2.2
2017-04-06,TRAIN,8.4,10.1,142.999940534678,0,70,373,3.1
2017-04-07,TRAIN,9.3,9.3,140.168258543892,0,70,373,3.5
2017-04-08,TRAIN,9.3,8.1,142.7167723356,4.6,70,373,3.4
2017-04-09,TEST,8.5,4.7,149.229640914407,0,70,373,6.1
2017-04-10,TRAIN,7,2.7,149.795977312564,0.5,70,373,2.6
2017-04-11,TRAIN,7.5,3.2,146.964295321778,0,70,373,1.8
2017-04-12,TEST,9.4,8.7,143.849445131914,0,70,373,2.6
2017-04-13,TRAIN,10.6,9.2,139.601922145735,7.9,70,373,4.1
2017-04-14,TRAIN,10.6,6.9,144.415781530071,1.3,70,373,6.6
2017-04-15,TEST,9.2,6,154.043500298742,0,70,373,6.3
2017-04-16,TEST,9.4,5.8,155.176173095057,0,70,373,3.1
2017-04-17,TRAIN,10.1,7.9,153.193995701507,0.5,70,373,3.4
2017-04-18,TRAIN,9.7,8.3,151.211818307957,0.3,70,373,3.4
2017-04-19,TEST,10.9,10.2,151.211818307957,0,70,373,4.4
2017-04-20,TRAIN,11.5,8.1,153.760332099664,1.3,70,373,3.7
2017-04-21,TRAIN,10.1,6.9,152.910827502428,0.3,70,373,5.3
2017-04-22,TRAIN,9.8,7.4,152.910827502428,0,70,373,3.1
2017-04-23,TRAIN,11.3,10.4,151.778154706114,0.5,70,373,2.6
2017-04-24,TEST,10.8,9.7,155.459341294135,0,70,373,3.1
2017-04-25,TRAIN,11.1,9.3,158.574191484,0.3,70,373,4.5
2017-04-26,TRAIN,11.1,6.6,166.5029010582,0.8,70,373,2.6
2017-04-27,TRAIN,10.6,7.3,171.883096840692,0,70,373,5.7
2017-04-28,TRAIN,9.1,5.6,178.679133618578,0,70,373,2.6
2017-04-29,TRAIN,9.4,6.9,175.281115229635,0,70,373,2
2017-04-30,TEST,10.9,11.1,171.599928641614,0,70,373,5
2017-05-01,TRAIN,10.7,9.9,167.635573854514,0,70,373,4.9
2017-05-02,TEST,11.3,8.9,156.308845891371,0,70,373,6.5
2017-05-03,TRAIN,11.4,9.2,149.512809113485,0,70,373,3.5
2017-05-04,TRAIN,13.7,17,145.548454326385,0,70,373,3.1
2017-05-05,TRAIN,15.8,19,148.946472715328,0,70,373,3.1
2017-05-06,TEST,16.5,20,165.370228261885,0.3,70,373,3.2
2017-05-07,TRAIN,15.6,13.3,191.138534378035,3.6,70,373,3.6
2017-05-08,TRAIN,13.8,8.4,264.479097939385,0,70,373,1.5
2017-05-09,TRAIN,13.9,12.7,314.316700977213,0,70,373,2.2
2017-05-10,TEST,14.1,14.4,331.306792921928,0,70,373,2.2
2017-05-11,TRAIN,15.3,17.6,334.138474912713,0.5,70,373,2.1
2017-05-12,TRAIN,15.6,19.1,345.465202875856,0.3,70,373,4.6
2017-05-13,TRAIN,13.5,8.1,387.940432737642,0.3,70,373,4.3
2017-05-14,TRAIN,10.9,7.2,427.583980608642,0,70,373,3.2
2017-05-15,TRAIN,11.1,10,402.09884269157,0,70,373,2.7
2017-05-16,TRAIN,11,9.3,387.940432737642,2.3,70,373,2.6
2017-05-17,TRAIN,10.3,6.9,376.613704774499,21.3,70,373,4.6
2017-05-18,TRAIN,8.9,8.7,356.791930838999,1.8,70,373,2.5
2017-05-19,TEST,10.1,10,334.138474912713,0,70,373,2.3
2017-05-20,TRAIN,12.1,12.4,325.643428940356,3.8,70,373,2.2
2017-05-21,TRAIN,12.8,11.4,311.485018986428,0,70,373,1.4
2017-05-22,TEST,14.3,16,300.158291023285,0,70,373,2.5
2017-05-23,TRAIN,14.9,16.6,283.168199078571,0,70,373,2
2017-05-24,TEST,16,19.8,274.673153106214,0,70,373,8.3
2017-05-25,TRAIN,13.7,11.4,308.653336995642,0.3,70,373,4.7
2017-05-26,TEST,12.8,11.6,336.970156903499,0,70,373,2.7
2017-05-27,TRAIN,13.9,13.3,328.475110931142,0,70,373,2.1
2017-05-28,TEST,14.8,17.3,305.821655004856,0,70,373,2.2
2017-05-29,TEST,15.9,16.7,294.494927041713,0,70,373,1.9
2017-05-30,TRAIN,16.7,19.1,300.158291023285,0,70,373,2.3
2017-05-31,TEST,17.3,20.3,308.653336995642,1,70,373,2.2
2017-06-01,TEST,16.3,18.7,336.970156903499,1.8,70,373,3.7
2017-06-02,TRAIN,16,17.3,373.782022783713,0,70,373,5.4
2017-06-03,TRAIN,16.4,18.7,404.930524682356,0,70,373,2.1
2017-06-04,TRAIN,17.2,21.6,424.752298617856,3.3,70,373,3.3
2017-06-05,TRAIN,17,16.7,441.74239056257,1.3,70,373,3.9
2017-06-06,TRAIN,16.7,16.6,475.722574451999,0,70,373,2.1
2017-06-07,TRAIN,17.3,20.1,481.38593843357,0.3,70,373,2.6
2017-06-08,TRAIN,17.7,23.2,464.395846488856,0,70,373,4.1
2017-06-09,TRAIN,16.5,18.9,444.574072553356,0,70,373,5.1
2017-06-10,TRAIN,14.9,12.8,436.079026580999,0,70,373,3.8
2017-06-11,TEST,13.9,12.2,402.09884269157,0,70,373,2.6
2017-06-12,TRAIN,14.6,16.1,339.801838894285,15.7,70,373,2.6
2017-06-13,TRAIN,12.7,11.9,365.286976811356,8.6,70,373,6.3
2017-06-14,TRAIN,12.8,13.6,407.762206673142,0,70,373,6.1
2017-06-15,TEST,14.1,16.1,421.92061662707,0,70,373,3.1
2017-06-16,TEST,14.3,17.6,413.425570654713,0,70,373,4.9
2017-06-17,TRAIN,14.7,15.7,441.74239056257,0,70,373,5.4
2017-06-18,TRAIN,15.6,17.4,402.09884269157,0,70,373,6
2017-06-19,TEST,16.4,18.3,351.128566857428,0,70,373,2.4
2017-06-20,TRAIN,18.4,22.1,319.980064958785,0,70,373,3.4
2017-06-21,TEST,19.5,23.6,302.989973014071,0,70,373,6.6
2017-06-22,TRAIN,18.4,18.9,291.663245050928,0,70,373,5.5
2017-06-23,TRAIN,17.4,14.2,270.425630120035,0,70,373,2.3
2017-06-24,TRAIN,18.3,17.2,248.055342392828,0,70,373,2.4
2017-06-25,TRAIN,18.9,19.5,227.100895661014,0,70,373,2.4
2017-06-26,TRAIN,19.8,23.1,202.182094142099,0.8,70,373,2.7
2017-06-27,TRAIN,20.2,23.4,189.722693382642,0,70,373,5.2
2017-06-28,TRAIN,18.2,21.1,191.704870776192,0,70,373,4.2
2017-06-29,TRAIN,17.9,17.6,190.855366178957,0,70,373,3.3
2017-06-30,TEST,18.1,17.5,195.386057364214,0,70,373,1.9
2017-07-01,TEST,19.6,22.3,186.607843192778,0,70,373,2.5
2017-07-02,TRAIN,20.8,24.9,174.997947030557,0,70,373,2.9
2017-07-03,TRAIN,20.9,24.6,162.821714470178,0,70,373,3.5
2017-07-04,TRAIN,21.9,24.9,148.096968118092,0,70,373,2.7
2017-07-05,TRAIN,22.5,26,140.168258543892,0.5,70,373,2.8
2017-07-06,TRAIN,21.9,26.2,130.257371576143,0,70,373,2.2
2017-07-07,TEST,22.8,26.9,117.797970816685,0,70,373,2.6
2017-07-08,TRAIN,23.4,28.2,113.833616029585,0,70,373,3.3
2017-07-09,TRAIN,23.5,28.3,116.665298020371,4.3,70,373,3.5
2017-07-10,TRAIN,21.9,23.9,115.532625224057,0,70,373,2.5
2017-07-11,TRAIN,21.3,21.3,99.3920378765783,0,70,373,3.8
2017-07-12,TRAIN,21.9,22.1,105.904906455385,0,70,373,3
2017-07-13,TRAIN,23.3,25.2,99.1088696774997,0,70,373,2
2017-07-14,TRAIN,24.2,29.6,89.4811509088283,0,70,373,2.3
2017-07-15,TRAIN,24.5,28.5,88.9148145106712,0,70,373,3
2017-07-16,TRAIN,23.4,22.6,81.8356095337069,0,70,373,3.9
2017-07-17,TEST,22.6,23.1,77.8712547466069,0,70,373,3.8
2017-07-18,TRAIN,21.7,22.9,75.6059091539784,0,70,373,3.1
2017-07-19,TEST,23.1,25.8,69.942545172407,0,70,373,2.6
2017-07-20,TRAIN,23.5,26.4,65.1286857880713,0,70,373,3.8
2017-07-21,TRAIN,22.8,25.1,61.1643310009713,0,70,373,5
2017-07-22,TRAIN,22.4,23.6,61.1643310009713,0,70,373,3.5
2017-07-23,TRAIN,23.1,25.6,61.4474992000498,0,70,373,2.5
2017-07-24,TRAIN,23.4,27.2,58.3326490101856,0,70,373,4.2
2017-07-25,TEST,22.4,23.2,60.031658204657,0,70,373,3.4
2017-07-26,TEST,21.7,24.7,61.7306673991284,0,70,373,3.1
2017-07-27,TEST,22.3,25.6,56.6336398157141,0,70,373,2.1
2017-07-28,TRAIN,22.8,25.7,54.085126024007,0,70,373,3.3
2017-07-29,TRAIN,23.4,25.2,55.5009670193999,0,70,373,2.4
2017-07-30,TRAIN,24.1,26.7,55.5009670193999,0,70,373,2.6
2017-07-31,TRAIN,23.7,26.4,56.067303417557,0,70,373,2.7
2017-08-01,TRAIN,22.9,24.9,54.6514624221641,0,70,373,3.1
2017-08-02,TEST,21.7,20.7,52.6692850286142,0,70,373,4.7
2017-08-03,TEST,21.4,19.3,51.8197804313784,0,70,373,1.8
2017-08-04,TRAIN,22,22.6,52.3861168295356,0,70,373,3.7
2017-08-05,TEST,21.1,18.2,50.120771236907,0,70,373,3.9
2017-08-06,TEST,20.1,17.3,46.4395846488856,0,70,373,2.1
2017-08-07,TRAIN,20.5,20.1,46.7227528479642,0,70,373,2.2
2017-08-08,TRAIN,20.9,22.1,51.5366122322999,0,70,373,3.7
2017-08-09,TEST,20.3,20.4,52.102948630457,0,70,373,2.6
2017-08-10,TEST,20,19.8,51.2534440332213,0,70,373,2.2
2017-08-11,TRAIN,20.4,22.4,50.4039394359856,0,70,373,2.6
2017-08-12,TEST,20.9,22.2,48.138593843357,0,70,373,2.3
2017-08-13,TRAIN,20.4,22.4,47.5722574451999,0,70,373,3
2017-08-14,TRAIN,19.8,19.2,47.8554256442784,0,70,373,4.1
2017-08-15,TEST,19.6,19.8,48.9880984405927,0,70,373,2.1
2017-08-16,TRAIN,20.2,21.1,50.4039394359856,0,70,373,3.4
2017-08-17,TEST,20.4,23.2,50.6871076350642,0,70,373,4
2017-08-18,TRAIN,20.6,22.7,50.120771236907,0,70,373,3.5
2017-08-19,TRAIN,20.3,25.2,49.2712666396713,0,70,373,4.6
2017-08-20,TRAIN,19.7,20.9,48.7049302415142,0,70,373,4
2017-08-21,TRAIN,19.2,20.2,47.0059210470427,0,70,373,1.6
2017-08-22,TRAIN,19.4,21.1,43.8910708571785,0,70,373,1.4
2017-08-23,TRAIN,19.8,23.4,43.0415662599427,0,70,373,1.4
2017-08-24,TRAIN,20.4,24.5,42.7583980608642,0,70,373,2.6
2017-08-25,TRAIN,20.2,21.8,45.0237436534927,0,70,373,2.9
2017-08-26,TRAIN,20.4,22.7,48.138593843357,0,70,373,2.9
2017-08-27,TRAIN,20.7,21.9,49.5544348387499,0,70,373,2
2017-08-28,TRAIN,20.6,23.2,49.5544348387499,0,70,373,2.1
2017-08-29,TRAIN,20.6,25.3,48.9880984405927,0,70,373,1.7
2017-08-30,TRAIN,20.3,23.7,47.5722574451999,0,70,373,2.5
2017-08-31,TRAIN,20.3,24.2,46.7227528479642,0,70,373,4.1
2017-09-01,TEST,20.2,23.4,44.7405754544142,0,70,373,3.9
2017-09-02,TEST,19.9,24.1,44.174239056257,0,70,373,2.1
2017-09-03,TRAIN,20.1,24.8,44.4574072553356,0,70,373,2.8
2017-09-04,TRAIN,19.3,20.2,43.6079026580999,0,70,373,3.8
2017-09-05,TEST,18.2,16.2,42.192061662707,0,70,373,1.5
2017-09-06,TRAIN,18.1,18,41.0593888663928,0,70,373,0.8
2017-09-07,TRAIN,17.9,20.1,41.0593888663928,0,70,373,0.6
2017-09-08,TRAIN,17.6,19.6,43.6079026580999,0,70,373,0.9
2017-09-09,TRAIN,18.1,23.2,47.2890892461213,0.5,70,373,1.9
2017-09-10,TRAIN,19.2,21.4,45.8732482507284,0,70,373,2.7
2017-09-11,TEST,19.5,21,43.8910708571785,0,70,373,1.8
2017-09-12,TRAIN,19.2,20.8,45.3069118525713,0,70,373,1.3
2017-09-13,TRAIN,18.7,23.7,47.0059210470427,0.3,70,373,3.8
2017-09-14,TRAIN,16.4,10.6,51.2534440332213,15.2,70,373,3.9
2017-09-15,TRAIN,12.1,4.3,59.4653218064998,25.9,70,373,4.2
2017-09-16,TRAIN,9.6,5.1,76.4554137512141,2,70,373,2.6
2017-09-17,TEST,10.7,8.2,82.1187777327855,0,70,373,1
2017-09-18,TEST,12,11.9,87.7821417143569,0,70,373,3.4
2017-09-19,TRAIN,11.2,9.7,93.4455056959283,0,70,373,4.2
2017-09-20,TEST,10.6,8.2,97.6930286821069,1.3,70,373,2.7
2017-09-21,TRAIN,9.9,7.3,96.8435240848712,0,70,373,2.6
2017-09-22,TRAIN,9.2,5.2,99.6752060756569,3.6,70,373,4.6
2017-09-23,TEST,8.4,4.9,103.0732244646,0,70,373,1.8
2017-09-24,TEST,9.6,6.7,102.506888066443,0,70,373,1
2017-09-25,TRAIN,10.1,7.4,101.940551668285,0,70,373,2.2
2017-09-26,TRAIN,10.7,12.7,99.3920378765783,0,70,373,1.6
2017-09-27,TRAIN,11.8,12.3,99.1088696774997,0,70,373,1.2
2017-09-28,TRAIN,12,12,96.8435240848712,0,70,373,0.9
2017-09-29,TRAIN,12.3,12.4,96.277187686714,0,70,373,1.4
2017-09-30,TRAIN,12.8,14.2,95.9940194876355,0,70,373,4
2017-10-01,TEST,11.2,9.1,97.4098604830283,2.8,70,373,4.2
2017-10-02,TRAIN,9.7,4,100.241542473814,3.6,70,373,3.3
2017-10-03,TRAIN,7.6,0.3,103.0732244646,0,70,373,2.1
2017-10-04,TRAIN,7.2,1,102.790056265521,2.8,70,373,1.1
2017-10-05,TRAIN,7.4,6,103.0732244646,0,70,373,1.1
2017-10-06,TRAIN,8.8,8.7,105.621738256307,0,70,373,3.1
2017-10-07,TRAIN,9.4,14.3,104.772233659071,0,70,373,6.5
2017-10-08,TEST,8.9,5.8,104.772233659071,1.3,70,373,3.2
2017-10-09,TEST,7.7,2.6,105.338570057228,0,70,373,2.8
2017-10-10,TEST,7.7,6.4,106.471242853543,0,70,373,1.8
2017-10-11,TRAIN,7.7,7.7,104.489065459993,0,70,373,3
2017-10-12,TRAIN,7.6,3.6,104.772233659071,0,70,373,2.9
2017-10-13,TEST,7.2,2.9,105.621738256307,0.3,70,373,2.3
2017-10-14,TRAIN,6.6,3.7,104.205897260914,0.3,70,373,5.6
2017-10-15,TEST,7.3,8.9,101.940551668285,0,70,373,2.2
2017-10-16,TEST,7.9,10.9,101.657383469207,0,70,373,2.5
2017-10-17,TRAIN,8.2,12.1,102.790056265521,0,70,373,4.8
2017-10-18,TRAIN,8.3,13.9,103.0732244646,0,70,373,2.6
2017-10-19,TRAIN,8.7,13.8,102.506888066443,0,70,373,5.1
2017-10-20,TRAIN,8.8,14,103.0732244646,0,70,373,7
2017-10-21,TEST,7.2,6.3,103.922729061835,0,70,373,4.6
2017-10-22,TRAIN,6.5,10.3,104.772233659071,0,70,373,6.8
2017-10-23,TEST,7,9,103.639560862757,0,70,373,6
2017-10-24,TRAIN,6.8,9.2,103.639560862757,0,70,373,2.9
2017-10-25,TEST,6.9,9.2,105.05540185815,0.3,70,373,4.7
2017-10-26,TRAIN,6.9,4.7,106.188074654464,0,70,373,3
2017-10-27,TRAIN,6.3,1.8,107.0375792517,0,70,373,0.9
2017-10-28,TEST,6,4.9,107.0375792517,0,70,373,1.2
2017-10-29,TEST,6.1,6.3,107.0375792517,0,70,373,4.7
2017-10-30,TRAIN,4.3,1.5,107.0375792517,0,70,373,1.8
2017-10-31,TEST,3.9,0.1,107.0375792517,0,70,373,3.6
2018-04-01,TEST,4,-5.4,131.106876173378,2,70,373,1
2018-04-02,TRAIN,3.9,-3,135.637567358635,3,70,373,4.6
2018-04-03,TRAIN,2.9,-7.3,140.451426742971,0,70,373,1.7
2018-04-04,TRAIN,4.6,3.1,144.415781530071,0,70,373,3.7
2018-04-05,TEST,5.1,-0.2,142.7167723356,4.6,70,373,4.8
2018-04-06,TEST,3.4,-6.7,140.451426742971,4.3,70,373,2.2
2018-04-07,TEST,4.7,-3.2,141.584099539285,1.5,70,373,1.5
2018-04-08,TRAIN,5.1,4.7,157.724686886764,0,70,373,4.9
2018-04-09,TRAIN,6,7.7,169.617751248064,0,70,373,5.7
2018-04-10,TEST,6.5,6.7,170.184087646221,0,70,373,1.6
2018-04-11,TRAIN,7.3,9.6,178.112797220421,1.3,70,373,3.8
2018-04-12,TRAIN,7.7,4.6,188.023684188171,11.2,70,373,3.4
2018-04-13,TRAIN,6.1,3.4,201.332589544864,0,70,373,6.9
2018-04-14,TRAIN,7.2,6.8,203.597935137492,0,70,373,2.9
2018-04-15,TRAIN,7.9,7.7,181.510815609364,1.5,70,373,2.1
2018-04-16,TRAIN,8.5,7.9,179.811806414892,5.8,70,373,3.8
2018-04-17,TRAIN,7.6,4.7,199.067243952235,0,70,373,5.5
2018-04-18,TRAIN,7.4,4.5,200.19991674855,0,70,373,2.1
2018-04-19,TEST,9.1,6.9,186.3246749937,0,70,373,2.5
2018-04-20,TEST,10.3,9.8,180.37814281305,0,70,373,2.4
2018-04-21,TRAIN,11.1,10.3,187.740515989092,0,70,373,4
2018-04-22,TEST,11.2,11.1,222.003868077599,0,70,373,3.4
2018-04-23,TRAIN,10,7.3,273.540480309899,0.8,70,373,3.5
2018-04-24,TRAIN,8.5,5.6,302.989973014071,0,70,373,3
2018-04-25,TRAIN,9.7,8.7,285.999881069356,0,70,373,3.1
2018-04-26,TRAIN,10.3,9.2,274.673153106214,0,70,373,1.7
2018-04-27,TRAIN,12,13.9,273.823648508978,0,70,373,2.3
2018-04-28,TRAIN,13,16.4,297.326609032499,0,70,373,4.3
2018-04-29,TRAIN,12.6,12.7,345.465202875856,3.6,70,373,4.8
2018-04-30,TEST,10.5,6.6,382.27706875607,1.3,70,373,3
2018-05-01,TEST,9.3,8.1,396.435478709999,3,70,373,3
2018-05-02,TRAIN,9.9,8.9,396.435478709999,0,70,373,4.1
2018-05-03,TRAIN,11.4,13.1,373.782022783713,0,70,373,4
2018-05-04,TRAIN,12.5,14.8,348.296884866642,0,70,373,2.5
2018-05-05,TEST,13,16.2,351.128566857428,0,70,373,2.4
2018-05-06,TRAIN,13.4,14.9,370.950340792928,3.6,70,373,2.9
2018-05-07,TRAIN,13.7,14.3,424.752298617856,0.8,70,373,5.1
2018-05-08,TRAIN,13.5,15.2,467.227528479642,0,70,373,3.1
2018-05-09,TRAIN,14.2,15.4,523.861168295356,13.5,70,373,2.6
2018-05-10,TRAIN,14.2,14,557.841352184784,7.4,70,373,4.3
2018-05-11,TRAIN,12.9,7.7,608.811628018927,7.6,70,373,5.9
2018-05-12,TRAIN,10.3,8.1,622.970037972856,0,70,373,2.6
2018-05-13,TEST,10.1,10.3,594.653218064998,0,70,373,2.6
2018-05-14,TEST,11.7,13.1,563.504716166356,0.3,70,373,1.3
2018-05-15,TRAIN,13.5,16.4,540.85126024007,0,70,373,2.2
2018-05-16,TRAIN,14.6,17.7,518.197804313784,3.8,70,373,2.3
2018-05-17,TRAIN,14.5,15.2,512.534440332213,0,70,373,4.2
2018-05-18,TEST,12.5,9,538.019578249284,7.9,70,373,4.9
2018-05-19,TRAIN,11.2,8.3,560.67303417557,2,70,373,1.6
2018-05-20,TRAIN,11.8,11.4,583.326490101856,0,70,373,1.8
2018-05-21,TEST,14,15.6,583.326490101856,0,70,373,1.7
2018-05-22,TRAIN,14.8,15.3,603.148264037356,0,70,373,1.9
2018-05-23,TRAIN,14.2,14.7,631.465083945213,0.3,70,373,1.1
2018-05-24,TRAIN,13.7,16.8,676.771995797784,0,70,373,4.2
2018-05-25,TRAIN,14.9,19.2,716.415543668784,0.5,70,373,3
2018-05-26,TRAIN,15.6,17.9,724.910589641141,0,70,373,3.1
2018-05-27,TRAIN,15.7,18.9,736.237317604284,0,70,373,2.8
2018-05-28,TRAIN,15.8,19.4,761.722455521355,0,70,373,2.5
2018-05-29,TRAIN,16.1,18.9,767.385819502927,0,70,373,2.6
2018-05-30,TRAIN,16.5,18.8,747.564045567427,8.1,70,373,2.7
2018-05-31,TRAIN,15.6,14.6,739.068999595069,24.1,70,373,3.3
2018-06-01,TRAIN,14.4,11.1,733.405635613498,1.3,70,373,4.8
2018-06-02,TRAIN,13.2,13.9,775.880865475284,0,70,373,3.9
2018-06-03,TRAIN,14.6,17.7,736.237317604284,0,70,373,2.7
2018-06-04,TRAIN,16.2,20.2,696.593769733284,0,70,373,3.7
2018-06-05,TRAIN,16.5,18.2,659.78190385307,0,70,373,3.4
2018-06-06,TRAIN,16.7,18.1,620.13835598207,0,70,373,1.7
2018-06-07,TRAIN,16.9,20.8,574.831444129498,12.2,70,373,3.8
2018-06-08,TRAIN,16.6,17.9,540.85126024007,0,70,373,2.1
2018-06-09,TRAIN,17.1,20.8,521.02948630457,0,70,373,4
2018-06-10,TRAIN,16.2,13.3,504.039394359856,5.1,70,373,6.5
2018-06-11,TEST,13.9,9.4,484.217620424356,0,70,373,6
2018-06-12,TEST,13,13,450.237436534927,0,70,373,4.9
2018-06-13,TRAIN,14.3,16.3,410.593888663928,0,70,373,2.8
2018-06-14,TEST,16,20.1,365.286976811356,0.3,70,373,5.6
2018-06-15,TRAIN,16.1,14.8,322.811746949571,0,70,373,2.3
2018-06-16,TRAIN,15.7,12.8,319.980064958785,18.5,70,373,3.8
2018-06-17,TRAIN,14.9,11.9,334.138474912713,0,70,373,3.4
2018-06-18,TRAIN,13.9,13.5,382.27706875607,22.1,70,373,2.5
2018-06-19,TRAIN,13.1,13.4,475.722574451999,12.7,70,373,3.4
2018-06-20,TEST,13.9,15.4,529.524532276927,0.3,70,373,2.1
2018-06-21,TRAIN,15.8,17.7,557.841352184784,6.6,70,373,2.2
2018-06-22,TEST,15.7,19.1,580.49480811107,0,70,373,5.4
2018-06-23,TRAIN,16.2,17.6,569.168080147927,1.5,70,373,4.7
2018-06-24,TRAIN,15.9,15.4,535.187896258499,0.5,70,373,2
2018-06-25,TRAIN,16.9,19.2,498.376030378284,1.3,70,373,2.6
2018-06-26,TRAIN,18.2,19.9,467.227528479642,0,70,373,6
2018-06-27,TEST,18.6,17.6,416.257252645499,0,70,373,2.5
2018-06-28,TEST,18.8,20.3,379.445386765285,2.8,70,373,2.6
2018-06-29,TEST,17.6,15.6,359.623612829785,0.3,70,373,5.1
2018-06-30,TRAIN,16.7,16.7,373.782022783713,0,70,373,4.3
2018-07-01,TEST,17.6,18.4,331.306792921928,0,70,373,4.9
2018-07-02,TRAIN,18,18.9,311.485018986428,0,70,373,5.1
2018-07-03,TEST,17.2,13.5,291.663245050928,0,70,373,2.8
2018-07-04,TRAIN,16.1,12.7,276.088994101606,0,70,373,2.5
2018-07-05,TRAIN,17.5,19.2,259.098902156892,0,70,373,2.6
2018-07-06,TRAIN,19.6,24.8,243.241483008492,0,70,373,1.6
2018-07-07,TRAIN,20.4,27.6,218.605849688657,0,70,373,3.7
2018-07-08,TEST,20.8,22.9,205.296944331964,0,70,373,2.2
2018-07-09,TRAIN,21.2,24.1,193.970216368821,0,70,373,1.7
2018-07-10,TEST,21.6,26.1,182.3603202066,0,70,373,4
2018-07-11,TRAIN,21,22.7,168.201910252671,0,70,373,4
2018-07-12,TRAIN,21.8,22.9,156.308845891371,0,70,373,2.1
2018-07-13,TRAIN,22.6,24.2,150.362313710721,0,70,373,1.6
2018-07-14,TRAIN,22.9,23.7,146.114790724542,0,70,373,4.9
2018-07-15,TRAIN,22.1,18.7,133.655389965085,0,70,373,2.2
2018-07-16,TRAIN,22.9,23.9,121.479157404707,0,70,373,1.7
2018-07-17,TRAIN,22.3,23.3,123.178166599178,0,70,373,1.9
2018-07-18,TRAIN,21.5,22.8,118.930643613,0,70,373,3.2
2018-07-19,TRAIN,21.6,24.7,112.134606835114,0,70,373,2.3
2018-07-20,TRAIN,22.2,24.1,107.0375792517,0,70,373,2.2
2018-07-21,TEST,22.7,25.3,99.3920378765783,0,70,373,3
2018-07-22,TRAIN,22.2,23.4,92.5960010986926,0,70,373,3.8
2018-07-23,TEST,22.2,21.6,89.7643191079069,0,70,373,1.9
2018-07-24,TEST,22.2,21,83.8177869272569,0,70,373,2.8
2018-07-25,TRAIN,21.8,22.6,80.4197685383141,0,70,373,3.4
2018-07-26,TRAIN,22.6,24,78.1544229456855,0,70,373,3.8
